order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
7508,11,23,Chocolate Sundae,2025-04-20,23:13:22,Cancelled,254.00
7509,25,33,Masala Dosa,2025-01-23,11:22:41,Completed,266.00
7510,30,46,Chicken Shawarma,2025-02-05,16:59:25,Completed,353.00
7511,25,31,Avocado Salad,2025-03-26,12:36:45,Cancelled,324.00
7512,17,9,Butter Chicken,2025-02-11,18:37:39,Pending,367.00
7513,3,2,Seekh Kebab,2025-01-21,14:06:42,Completed,421.00
7514,21,49,Fish Fry,2025-04-09,14:06:57,Pending,578.00
7515,27,5,Mutton Biryani,2025-03-20,15:07:02,Pending,398.00
7516,29,49,Veg Chowmein,2025-03-19,07:59:11,Completed,325.00
7517,25,9,Thai Fried Rice,2025-03-15,13:12:16,Completed,303.00
7518,15,13,Seekh Kebab,2025-01-21,20:52:33,Pending,349.00
7519,6,38,Chicken Biryani,2025-03-22,10:13:02,Pending,341.00
7520,24,50,Pizza Margherita,2025-03-14,09:21:11,Completed,615.00
7521,32,13,Grilled Steak,2025-03-15,22:32:22,Completed,753.00
7522,9,5,Hot Pot Combo,2025-02-24,19:55:04,Completed,692.00
7523,34,20,Paneer Butter Masala,2025-01-16,22:14:03,Completed,374.00
7524,2,15,Pad Thai,2025-04-29,15:24:45,Completed,340.00
7525,19,5,Falafel Wrap,2025-03-15,14:54:33,Cancelled,328.00
7526,20,26,Avocado Salad,2025-01-08,10:37:30,Cancelled,257.00
7527,2,3,Ramen Bowl,2025-02-23,15:12:21,Pending,455.00
7528,9,14,Falafel Wrap,2025-04-15,17:59:48,Completed,215.00
7529,16,32,Masala Dosa,2025-04-14,08:22:04,Cancelled,333.00
7530,6,36,Cappuccino,2025-01-17,15:46:02,Completed,277.00
7531,33,15,Thai Fried Rice,2025-02-14,20:30:19,Completed,288.00
7532,2,4,Chicken Biryani,2025-04-10,13:34:38,Pending,344.00
7533,31,4,Pasta Alfredo,2025-04-09,19:44:08,Completed,389.00
7534,9,8,Hot Pot Combo,2025-01-16,18:22:12,Completed,674.00
7535,16,15,Masala Dosa,2025-03-17,07:14:26,Completed,317.00
7536,3,1,Seekh Kebab,2025-02-01,08:04:03,Completed,346.00
7537,19,3,Ramen Bowl,2025-02-14,14:18:08,Completed,562.00
7538,8,43,Masala Dosa,2025-01-10,15:34:13,Completed,271.00
7539,15,29,Butter Chicken,2025-02-08,18:49:35,Completed,412.00
7540,34,18,Ramen Bowl,2025-03-31,23:06:03,Completed,545.00
7541,32,18,Masala Dosa,2025-01-27,11:53:33,Completed,321.00
7542,14,8,Veg Chowmein,2025-04-03,11:02:15,Completed,326.00
7543,8,2,Cappuccino,2025-04-18,08:17:17,Completed,226.00
7544,6,4,Chicken Momos,2025-04-20,19:31:01,Pending,298.00
7545,29,3,Fish Fry,2025-01-27,19:11:42,Completed,493.00
7546,20,3,Falafel Wrap,2025-04-08,18:59:01,Cancelled,286.00
7547,17,49,BBQ Chicken Platter,2025-01-28,07:21:46,Pending,561.00
7548,28,47,Seekh Kebab,2025-04-07,08:51:06,Completed,373.00
7549,30,28,BBQ Chicken Platter,2025-04-03,23:16:10,Cancelled,569.00
7550,16,9,Chicken Biryani,2025-02-05,15:05:15,Completed,415.00
7551,22,37,Pasta Alfredo,2025-01-05,15:23:17,Completed,435.00
7552,1,8,Pad Thai,2025-03-14,17:53:16,Pending,413.00
7553,30,2,Hot Pot Combo,2025-01-02,21:02:22,Completed,802.00
7554,14,27,Mutton Biryani,2025-03-16,09:17:57,Completed,460.00
7555,5,29,Cheese Burger,2025-02-03,15:16:55,Completed,278.00
7556,12,10,Avocado Salad,2025-03-25,08:14:07,Completed,237.00
7557,33,29,BBQ Chicken Platter,2025-02-10,08:35:45,Completed,516.00
7558,17,2,Donut Box,2025-04-19,18:34:45,Completed,270.00
7559,23,7,Masala Dosa,2025-03-06,21:07:32,Completed,232.00
7560,21,37,Veg Chowmein,2025-04-17,20:04:41,Completed,282.00
7561,10,2,Ramen Bowl,2025-03-19,18:21:26,Pending,535.00
7562,31,19,Avocado Salad,2025-01-04,12:23:02,Completed,228.00
7563,2,7,Avocado Salad,2025-01-28,17:32:45,Completed,320.00
7564,23,14,Pasta Alfredo,2025-04-17,08:42:46,Completed,300.00
7565,5,15,BBQ Chicken Platter,2025-03-06,20:34:46,Completed,585.00
7566,4,39,Cappuccino,2025-03-26,23:33:28,Completed,199.00
7567,19,16,Ramen Bowl,2025-02-01,18:14:29,Completed,469.00
7568,16,29,Seekh Kebab,2025-04-23,20:23:05,Completed,429.00
7569,5,24,Thai Fried Rice,2025-03-03,14:28:50,Completed,375.00
7570,9,35,Fish Fry,2025-04-10,20:43:37,Completed,635.00
7571,17,19,Ramen Bowl,2025-02-10,10:05:26,Completed,477.00
7572,32,41,Hakka Noodles,2025-01-26,12:56:29,Completed,250.00
7573,27,17,Hakka Noodles,2025-03-12,22:47:06,Completed,228.00
7574,28,2,Butter Chicken,2025-01-22,09:08:32,Pending,449.00
7575,28,23,Chicken Shawarma,2025-02-21,14:45:18,Completed,316.00
7576,7,47,Mutton Biryani,2025-01-10,18:28:58,Completed,495.00
7577,28,19,Hakka Noodles,2025-03-03,11:46:11,Completed,370.00
7578,33,6,Chicken Shawarma,2025-04-25,07:37:37,Completed,346.00
7579,25,21,Hot Pot Combo,2025-01-23,23:46:37,Completed,684.00
7580,15,20,Cappuccino,2025-02-13,08:36:33,Pending,298.00
7581,33,28,Pad Thai,2025-02-11,19:20:48,Completed,336.00
7582,3,48,Seekh Kebab,2025-01-27,20:33:17,Completed,457.00
7583,21,7,Veg Chowmein,2025-02-06,12:07:18,Completed,322.00
7584,15,11,Pad Thai,2025-04-28,15:38:48,Completed,359.00
7585,18,10,Paneer Butter Masala,2025-01-27,23:48:10,Completed,300.00
7586,13,1,Cappuccino,2025-04-17,07:23:13,Completed,296.00
7587,28,47,Hot Pot Combo,2025-03-08,11:53:29,Completed,688.00
7588,8,29,Pizza Margherita,2025-03-05,15:05:55,Completed,551.00
7589,8,23,Masala Dosa,2025-04-06,14:46:04,Completed,309.00
7590,22,18,Hot Pot Combo,2025-03-22,23:43:49,Completed,740.00
7591,3,28,Paneer Butter Masala,2025-04-30,23:20:12,Pending,450.00
7592,3,41,Thai Fried Rice,2025-01-02,14:08:37,Completed,286.00
7593,13,17,Cappuccino,2025-01-20,22:52:11,Completed,222.00
7594,9,13,Thai Fried Rice,2025-04-23,09:33:54,Completed,284.00
7595,1,28,Masala Dosa,2025-03-04,13:45:11,Completed,247.00
7596,25,41,BBQ Chicken Platter,2025-01-31,18:30:33,Completed,496.00
7597,20,15,Pad Thai,2025-03-27,22:31:50,Completed,453.00
7598,23,35,Cappuccino,2025-02-07,10:14:07,Cancelled,223.00
7599,27,29,Ramen Bowl,2025-02-01,20:07:11,Completed,521.00
7600,8,23,Butter Chicken,2025-02-20,11:49:56,Completed,475.00
7601,27,44,Fish Fry,2025-01-04,16:17:32,Completed,584.00
7602,4,36,Hakka Noodles,2025-02-11,15:43:20,Completed,333.00
7603,28,26,Chicken Momos,2025-04-27,08:17:31,Completed,286.00
7604,3,20,Hot Pot Combo,2025-02-22,14:36:56,Completed,712.00
7605,8,40,Avocado Salad,2025-02-12,11:38:34,Completed,195.00
7606,25,6,Hakka Noodles,2025-04-01,17:58:22,Completed,361.00
7607,5,42,Mutton Biryani,2025-03-08,13:23:34,Completed,420.00
7608,26,46,Fish Fry,2025-02-07,12:58:23,Completed,535.00
7609,16,1,Mutton Biryani,2025-04-19,07:48:33,Completed,481.00
7610,32,3,Cheese Burger,2025-02-06,16:01:14,Completed,283.00
7611,3,18,Seekh Kebab,2025-01-16,19:41:25,Completed,369.00
7612,6,5,Masala Dosa,2025-03-06,20:01:00,Completed,318.00
7613,10,7,Seekh Kebab,2025-03-17,19:12:53,Completed,379.00
7614,21,28,Chocolate Sundae,2025-04-06,07:19:17,Completed,145.00
7615,17,42,BBQ Chicken Platter,2025-03-02,19:18:27,Completed,554.00
7616,18,31,Pad Thai,2025-04-27,23:15:24,Completed,427.00
7617,26,24,Hakka Noodles,2025-03-11,10:28:14,Completed,226.00
7618,26,50,Fish Fry,2025-02-27,18:30:36,Completed,559.00
7619,22,10,Thai Fried Rice,2025-01-11,10:35:10,Completed,355.00
7620,16,6,Chicken Shawarma,2025-02-21,22:33:46,Pending,289.00
7621,4,50,Cappuccino,2025-02-02,20:19:47,Completed,188.00
7622,3,21,Butter Chicken,2025-03-14,20:55:00,Completed,403.00
7623,32,35,Cappuccino,2025-02-10,14:20:29,Completed,281.00
7624,6,7,Pizza Margherita,2025-03-31,09:24:08,Completed,521.00
7625,34,48,Paneer Butter Masala,2025-01-22,13:28:55,Cancelled,299.00
7626,28,32,Cheese Burger,2025-03-22,23:31:08,Completed,360.00
7627,27,26,Chicken Biryani,2025-02-07,10:27:18,Completed,409.00
7628,34,21,Avocado Salad,2025-04-24,18:36:41,Completed,264.00
7629,34,44,Grilled Steak,2025-04-13,18:33:38,Completed,728.00
7630,14,22,Seekh Kebab,2025-04-03,11:10:33,Completed,421.00
7631,1,21,Pizza Margherita,2025-01-23,11:30:04,Cancelled,481.00
7632,20,45,Grilled Steak,2025-01-26,10:34:29,Completed,625.00
7633,30,39,Cheese Burger,2025-01-09,18:40:35,Pending,308.00
7634,1,13,Chicken Momos,2025-02-06,20:37:46,Completed,359.00
7635,26,17,Falafel Wrap,2025-03-11,13:04:37,Completed,255.00
7636,18,12,Chicken Momos,2025-03-14,10:08:51,Completed,298.00
7637,22,37,Hakka Noodles,2025-04-20,15:51:47,Pending,341.00
7638,14,11,Chicken Biryani,2025-04-11,14:13:05,Cancelled,497.00
7639,10,10,Cheese Burger,2025-03-02,07:20:04,Pending,233.00
7640,9,33,Hot Pot Combo,2025-02-24,22:20:19,Completed,690.00
7641,16,36,Pasta Alfredo,2025-02-18,19:45:30,Completed,413.00
7642,21,34,Masala Dosa,2025-04-24,13:10:40,Pending,216.00
7643,28,36,Hot Pot Combo,2025-03-04,15:43:07,Completed,771.00
7644,23,12,Chicken Biryani,2025-04-21,18:54:29,Completed,428.00
7645,28,14,Avocado Salad,2025-03-13,13:24:23,Completed,192.00
7646,13,29,Veg Chowmein,2025-03-09,13:00:37,Completed,234.00
7647,24,17,Chocolate Sundae,2025-04-28,07:38:17,Completed,190.00
7648,31,26,Mutton Biryani,2025-03-31,15:17:40,Completed,526.00
7649,2,46,Cappuccino,2025-03-19,21:31:11,Completed,289.00
7650,7,3,Veg Chowmein,2025-01-04,11:45:47,Completed,243.00
7651,6,27,Paneer Butter Masala,2025-01-08,21:40:45,Completed,314.00
7652,18,13,Thai Fried Rice,2025-03-20,07:21:53,Completed,311.00
7653,11,38,Seekh Kebab,2025-02-16,23:00:42,Completed,315.00
7654,5,13,Hakka Noodles,2025-03-06,11:46:17,Completed,333.00
7655,3,18,Avocado Salad,2025-01-26,23:26:11,Completed,190.00
7656,20,18,Falafel Wrap,2025-02-14,10:21:29,Completed,222.00
7657,30,6,Paneer Butter Masala,2025-04-28,09:11:46,Completed,371.00
7658,2,50,Cheese Burger,2025-04-11,07:13:40,Completed,240.00
7659,16,20,Donut Box,2025-03-24,13:47:48,Completed,289.00
7660,4,25,Butter Chicken,2025-02-06,12:17:08,Completed,455.00
7661,15,13,Chicken Momos,2025-04-24,13:11:18,Completed,312.00
7662,17,6,Cappuccino,2025-02-15,18:22:49,Completed,265.00
7663,11,3,BBQ Chicken Platter,2025-02-19,11:34:36,Completed,561.00
7664,23,42,Donut Box,2025-04-12,16:13:21,Completed,338.00
7665,18,6,Chocolate Sundae,2025-04-09,13:16:13,Completed,128.00
7666,8,34,Donut Box,2025-03-22,12:30:08,Completed,292.00
7667,24,37,Pasta Alfredo,2025-03-26,08:20:44,Completed,371.00
7668,1,11,Pizza Margherita,2025-03-02,17:21:41,Cancelled,527.00
7669,23,20,Cheese Burger,2025-03-01,12:48:01,Completed,377.00
7670,30,38,BBQ Chicken Platter,2025-03-30,20:46:25,Completed,512.00
7671,17,47,Veg Chowmein,2025-03-18,17:30:43,Completed,220.00
7672,15,49,Chocolate Sundae,2025-01-14,20:27:49,Completed,267.00
7673,26,38,Chicken Biryani,2025-01-21,23:10:59,Completed,492.00
7674,34,13,BBQ Chicken Platter,2025-04-07,11:08:42,Completed,463.00
7675,6,20,Hakka Noodles,2025-01-19,18:29:25,Completed,220.00
7676,10,13,Cheese Burger,2025-02-08,16:05:11,Completed,272.00
7677,28,6,Seekh Kebab,2025-02-01,11:43:35,Pending,395.00
7678,1,31,Cheese Burger,2025-02-14,10:30:35,Completed,274.00
7679,31,43,Pasta Alfredo,2025-04-17,21:45:15,Completed,304.00
7680,25,9,Ramen Bowl,2025-04-08,11:25:49,Completed,512.00
7681,28,39,Pasta Alfredo,2025-03-10,09:22:31,Completed,430.00
7682,2,15,Avocado Salad,2025-01-23,14:23:23,Completed,190.00
7683,26,5,Thai Fried Rice,2025-01-30,11:31:12,Completed,307.00
7684,28,6,Ramen Bowl,2025-02-19,12:27:09,Completed,539.00
7685,31,3,Chicken Momos,2025-02-23,12:10:25,Completed,227.00
7686,30,6,Veg Chowmein,2025-03-29,10:41:55,Completed,213.00
7687,11,21,Chicken Shawarma,2025-03-15,23:24:43,Completed,354.00
7688,26,28,Hakka Noodles,2025-01-07,16:27:16,Completed,249.00
7689,29,33,Veg Chowmein,2025-04-10,22:45:21,Pending,303.00
7690,8,12,Pizza Margherita,2025-03-10,19:55:43,Completed,481.00
7691,22,46,BBQ Chicken Platter,2025-02-03,13:32:52,Completed,566.00
7692,28,4,Hot Pot Combo,2025-02-06,08:07:55,Completed,753.00
7693,4,39,Donut Box,2025-02-17,15:27:21,Completed,216.00
7694,18,12,Pad Thai,2025-02-15,20:01:28,Completed,309.00
7695,8,23,Seekh Kebab,2025-01-05,19:15:11,Completed,324.00
7696,9,47,Chicken Shawarma,2025-03-23,22:27:57,Completed,347.00
7697,16,47,Chocolate Sundae,2025-03-14,21:02:04,Completed,129.00
7698,10,39,Seekh Kebab,2025-03-23,10:24:32,Cancelled,320.00
7699,22,41,Seekh Kebab,2025-02-08,20:25:01,Completed,365.00
7700,6,28,Paneer Butter Masala,2025-04-12,13:36:16,Cancelled,447.00
7701,33,35,Fish Fry,2025-03-30,08:23:36,Completed,591.00
7702,18,48,Butter Chicken,2025-04-10,12:17:32,Completed,504.00
7703,26,12,Donut Box,2025-02-06,15:00:26,Completed,316.00
7704,9,18,Chicken Momos,2025-03-01,17:06:14,Completed,283.00
7705,15,5,Avocado Salad,2025-02-06,21:37:26,Completed,274.00
7706,25,31,Falafel Wrap,2025-01-02,17:21:20,Completed,313.00
7707,10,30,Seekh Kebab,2025-03-05,13:34:44,Completed,399.00
7708,17,26,Mutton Biryani,2025-03-26,09:40:31,Completed,468.00
7709,6,14,Seekh Kebab,2025-03-09,18:19:18,Completed,415.00
7710,30,2,Chicken Shawarma,2025-03-21,12:39:22,Completed,336.00
7711,2,49,Pad Thai,2025-03-13,22:15:24,Cancelled,333.00
7712,25,39,Paneer Butter Masala,2025-01-13,19:13:13,Cancelled,436.00
7713,19,12,Cheese Burger,2025-04-09,19:35:26,Completed,275.00
7714,27,39,Chicken Momos,2025-02-10,18:40:06,Completed,281.00
7715,33,35,Falafel Wrap,2025-02-20,14:54:25,Completed,318.00
7716,19,29,Cheese Burger,2025-04-29,12:25:18,Completed,305.00
7717,30,42,Cheese Burger,2025-03-29,10:24:37,Completed,327.00
7718,27,13,Thai Fried Rice,2025-01-04,14:08:39,Completed,250.00
7719,27,2,Ramen Bowl,2025-03-20,14:10:36,Completed,463.00
7720,24,2,Seekh Kebab,2025-03-18,19:35:32,Pending,341.00
7721,30,24,Seekh Kebab,2025-04-22,14:11:30,Cancelled,351.00
7722,21,9,Pad Thai,2025-01-09,07:13:36,Completed,362.00
7723,29,16,Cheese Burger,2025-03-01,23:41:07,Pending,304.00
7724,11,16,Hot Pot Combo,2025-04-03,09:00:47,Completed,764.00
7725,34,31,Pasta Alfredo,2025-01-10,20:16:56,Completed,310.00
7726,2,29,Cappuccino,2025-04-16,08:18:51,Completed,160.00
7727,24,26,Butter Chicken,2025-04-29,23:40:41,Completed,381.00
7728,7,10,Chicken Momos,2025-04-08,10:46:10,Completed,286.00
7729,10,16,Cappuccino,2025-01-27,15:06:21,Completed,168.00
7730,30,46,Cappuccino,2025-04-07,14:48:16,Completed,263.00
7731,22,29,Butter Chicken,2025-02-03,15:38:02,Completed,387.00
7732,34,19,Chicken Biryani,2025-01-29,18:36:23,Completed,418.00
7733,11,37,Thai Fried Rice,2025-02-09,22:45:28,Completed,269.00
7734,9,10,Avocado Salad,2025-02-07,19:16:40,Completed,244.00
7735,20,10,BBQ Chicken Platter,2025-01-02,15:23:46,Completed,582.00
7736,26,31,Avocado Salad,2025-04-26,12:22:41,Completed,318.00
7737,21,34,Veg Chowmein,2025-02-18,22:41:10,Pending,333.00
7738,12,31,Pasta Alfredo,2025-01-02,09:21:14,Completed,337.00
7739,10,18,Avocado Salad,2025-04-10,10:41:12,Completed,307.00
7740,1,48,Chocolate Sundae,2025-04-25,14:47:12,Completed,128.00
7741,26,41,Paneer Butter Masala,2025-02-12,23:04:17,Completed,426.00
7742,6,4,Hot Pot Combo,2025-03-14,23:15:15,Completed,706.00
7743,16,15,Butter Chicken,2025-04-02,21:11:02,Cancelled,418.00
7744,18,6,Seekh Kebab,2025-01-25,09:57:57,Completed,377.00
7745,4,14,Fish Fry,2025-02-01,22:29:06,Completed,493.00
7746,21,41,Masala Dosa,2025-01-26,22:07:28,Completed,230.00
7747,7,35,BBQ Chicken Platter,2025-01-28,22:19:36,Completed,560.00
7748,8,47,Hot Pot Combo,2025-04-10,13:37:51,Completed,776.00
7749,1,17,Hakka Noodles,2025-02-22,15:31:40,Completed,349.00
7750,31,33,Pad Thai,2025-03-24,16:16:55,Completed,387.00
7751,18,44,Falafel Wrap,2025-03-06,16:40:28,Completed,246.00
7752,32,1,Ramen Bowl,2025-04-25,23:30:31,Completed,456.00
7753,28,44,Pad Thai,2025-01-13,21:21:40,Completed,346.00
7754,13,50,Paneer Butter Masala,2025-04-08,14:13:19,Completed,371.00
7755,34,31,Paneer Butter Masala,2025-03-29,16:59:39,Completed,329.00
7756,21,11,Grilled Steak,2025-04-09,19:50:10,Pending,766.00
7757,11,21,Chocolate Sundae,2025-03-02,20:49:46,Completed,187.00
7758,31,20,Veg Chowmein,2025-01-19,16:21:46,Completed,290.00
7759,29,20,Pizza Margherita,2025-03-14,19:48:26,Completed,583.00
7760,4,27,Veg Chowmein,2025-03-24,11:29:49,Completed,261.00
7761,14,43,Butter Chicken,2025-02-02,16:53:23,Completed,459.00
7762,25,21,Falafel Wrap,2025-03-13,13:51:13,Completed,312.00
7763,18,7,Masala Dosa,2025-02-01,12:20:46,Completed,331.00
7764,31,3,Hakka Noodles,2025-03-26,19:44:58,Completed,283.00
7765,18,39,BBQ Chicken Platter,2025-02-18,08:06:03,Completed,520.00
7766,24,29,Pad Thai,2025-01-15,22:08:56,Completed,383.00
7767,27,10,Chicken Shawarma,2025-03-17,16:36:12,Completed,342.00
7768,16,21,BBQ Chicken Platter,2025-03-11,15:35:33,Pending,455.00
7769,9,50,Hakka Noodles,2025-01-09,17:54:23,Cancelled,334.00
7770,14,12,Ramen Bowl,2025-03-01,14:29:23,Completed,506.00
7771,17,39,Seekh Kebab,2025-04-30,07:08:07,Completed,409.00
7772,26,32,Mutton Biryani,2025-04-17,23:03:58,Cancelled,475.00
7773,2,37,Pizza Margherita,2025-01-05,23:55:51,Completed,617.00
7774,32,19,BBQ Chicken Platter,2025-02-12,09:47:04,Completed,592.00
7775,8,35,Cheese Burger,2025-04-13,23:54:54,Completed,339.00
7776,13,49,Masala Dosa,2025-04-09,20:52:17,Completed,218.00
7777,22,5,Cheese Burger,2025-03-24,17:29:33,Completed,330.00
7778,2,26,BBQ Chicken Platter,2025-02-07,07:39:53,Completed,452.00
7779,15,21,Pizza Margherita,2025-01-20,15:54:14,Completed,563.00
7780,30,42,Donut Box,2025-01-26,18:57:56,Completed,357.00
7781,10,13,Hakka Noodles,2025-01-19,13:19:11,Completed,356.00
7782,3,50,Chicken Shawarma,2025-03-11,18:04:20,Pending,288.00
7783,14,13,Pad Thai,2025-01-21,20:17:14,Cancelled,355.00
7784,23,2,Chicken Shawarma,2025-04-23,21:07:53,Cancelled,236.00
7785,29,48,Seekh Kebab,2025-01-27,19:03:28,Completed,350.00
7786,14,50,Pasta Alfredo,2025-03-17,10:05:11,Completed,428.00
7787,34,8,Cheese Burger,2025-04-07,13:07:31,Completed,311.00
7788,21,27,Grilled Steak,2025-01-27,09:51:32,Completed,675.00
7789,33,8,Hot Pot Combo,2025-01-03,07:24:51,Completed,685.00
7790,23,24,Pad Thai,2025-04-18,09:27:54,Completed,358.00
7791,6,42,Thai Fried Rice,2025-04-14,19:56:30,Completed,300.00
7792,21,3,Chicken Shawarma,2025-04-19,14:11:36,Completed,362.00
7793,10,9,Butter Chicken,2025-03-02,08:03:38,Pending,425.00
7794,24,40,Pizza Margherita,2025-04-16,12:26:11,Completed,612.00
7795,10,48,Donut Box,2025-01-24,18:56:59,Completed,251.00
7796,2,32,Grilled Steak,2025-02-09,19:40:23,Cancelled,677.00
7797,21,2,Chicken Biryani,2025-02-12,07:56:30,Completed,376.00
7798,27,3,Falafel Wrap,2025-02-18,23:10:10,Completed,289.00
7799,15,6,Pizza Margherita,2025-01-09,10:30:29,Cancelled,617.00
7800,29,9,Avocado Salad,2025-04-14,07:19:30,Completed,255.00
7801,9,21,Donut Box,2025-03-11,18:39:42,Completed,332.00
7802,32,48,BBQ Chicken Platter,2025-01-26,11:14:32,Completed,486.00
7803,15,43,Masala Dosa,2025-04-06,10:45:25,Completed,337.00
7804,7,16,Fish Fry,2025-02-02,12:46:42,Completed,598.00
7805,34,34,BBQ Chicken Platter,2025-04-24,15:48:57,Completed,558.00
7806,24,43,Chicken Shawarma,2025-03-16,08:47:57,Completed,242.00
7807,13,12,Chicken Biryani,2025-01-19,08:53:50,Completed,441.00
7808,21,1,BBQ Chicken Platter,2025-03-03,22:54:22,Completed,597.00
7809,26,29,Grilled Steak,2025-02-28,15:34:28,Completed,681.00
7810,33,22,Ramen Bowl,2025-04-25,12:16:21,Pending,564.00
7811,30,43,Paneer Butter Masala,2025-03-27,17:48:33,Completed,383.00
7812,28,42,Chicken Biryani,2025-03-11,11:06:14,Cancelled,368.00
7813,8,36,Butter Chicken,2025-02-07,11:55:22,Completed,461.00
7814,6,33,Cheese Burger,2025-02-20,23:12:09,Pending,276.00
7815,2,13,Seekh Kebab,2025-04-06,18:33:38,Completed,444.00
7816,34,34,Mutton Biryani,2025-04-13,18:34:14,Completed,515.00
7817,11,24,Cheese Burger,2025-01-13,12:40:40,Pending,277.00
7818,10,35,Avocado Salad,2025-02-24,13:17:03,Cancelled,292.00
7819,19,25,Chocolate Sundae,2025-02-23,22:29:20,Completed,196.00
7820,1,5,Chicken Momos,2025-04-01,16:13:59,Completed,352.00
7821,5,4,Hakka Noodles,2025-02-22,11:09:30,Pending,282.00
7822,26,11,Thai Fried Rice,2025-02-23,19:37:12,Completed,319.00
7823,5,15,Chicken Momos,2025-01-18,19:07:46,Completed,238.00
7824,14,29,Chicken Shawarma,2025-03-28,15:48:20,Completed,260.00
7825,34,20,Chocolate Sundae,2025-01-14,22:14:42,Completed,151.00
7826,30,10,Masala Dosa,2025-04-23,17:56:17,Cancelled,190.00
7827,25,17,Paneer Butter Masala,2025-03-22,21:27:37,Completed,414.00
7828,19,15,Chocolate Sundae,2025-01-14,09:46:38,Cancelled,212.00
7829,16,43,Cappuccino,2025-04-18,20:26:03,Completed,221.00
7830,18,17,Thai Fried Rice,2025-03-07,17:26:42,Pending,321.00
7831,6,1,Paneer Butter Masala,2025-04-02,22:15:37,Completed,441.00
7832,28,43,Chicken Momos,2025-01-14,22:35:38,Pending,296.00
7833,34,43,Pasta Alfredo,2025-01-06,10:37:53,Completed,305.00
7834,7,8,Hakka Noodles,2025-01-31,18:37:43,Completed,374.00
7835,27,26,Butter Chicken,2025-04-06,08:22:41,Completed,467.00
7836,34,3,Pasta Alfredo,2025-04-15,20:42:58,Completed,425.00
7837,12,2,Thai Fried Rice,2025-02-12,10:18:58,Completed,237.00
7838,30,17,Veg Chowmein,2025-04-15,18:22:15,Completed,222.00
7839,21,30,Butter Chicken,2025-03-23,15:49:50,Completed,492.00
7840,21,48,Pasta Alfredo,2025-04-07,18:49:52,Completed,407.00
7841,6,22,Veg Chowmein,2025-03-20,14:20:53,Completed,233.00
7842,26,21,Avocado Salad,2025-03-05,12:48:24,Completed,314.00
7843,23,22,Hot Pot Combo,2025-04-25,18:48:10,Cancelled,742.00
7844,2,8,Grilled Steak,2025-03-16,16:58:32,Completed,753.00
7845,19,49,Falafel Wrap,2025-03-10,12:25:39,Completed,250.00
7846,6,6,Butter Chicken,2025-03-18,19:54:16,Completed,437.00
7847,23,26,Chicken Shawarma,2025-04-28,19:06:54,Cancelled,305.00
7848,6,21,Fish Fry,2025-02-26,08:15:35,Completed,550.00
7849,2,32,Fish Fry,2025-04-17,14:15:56,Completed,535.00
7850,10,1,Pad Thai,2025-02-01,07:54:39,Completed,412.00
7851,27,36,Falafel Wrap,2025-03-14,13:26:11,Pending,348.00
7852,26,41,BBQ Chicken Platter,2025-04-24,19:47:16,Completed,543.00
7853,17,28,Veg Chowmein,2025-02-16,14:20:34,Completed,244.00
7854,21,45,Fish Fry,2025-04-12,11:06:58,Completed,609.00
7855,31,35,Ramen Bowl,2025-01-14,14:46:22,Completed,581.00
7856,15,30,Chicken Momos,2025-03-15,08:29:39,Completed,351.00
7857,28,5,Cheese Burger,2025-01-03,21:35:41,Completed,308.00
7858,31,46,Chicken Shawarma,2025-01-09,18:04:46,Completed,294.00
7859,2,46,Avocado Salad,2025-03-04,20:45:48,Cancelled,291.00
7860,14,43,Hot Pot Combo,2025-02-09,16:21:14,Completed,790.00
7861,27,10,Hakka Noodles,2025-03-11,17:55:00,Cancelled,233.00
7862,23,38,Paneer Butter Masala,2025-04-10,09:39:04,Completed,331.00
7863,13,16,Avocado Salad,2025-04-10,12:53:11,Completed,316.00
7864,8,22,Masala Dosa,2025-01-13,19:36:44,Cancelled,279.00
7865,27,25,Butter Chicken,2025-03-02,11:54:21,Completed,429.00
7866,23,12,Butter Chicken,2025-02-25,15:31:05,Completed,452.00
7867,13,15,Veg Chowmein,2025-03-24,09:21:28,Completed,344.00
7868,17,2,Avocado Salad,2025-01-08,08:43:23,Completed,190.00
7869,34,1,Chicken Biryani,2025-02-11,19:19:01,Pending,485.00
7870,24,5,Cheese Burger,2025-01-25,22:11:34,Completed,308.00
7871,7,44,Chicken Shawarma,2025-03-18,18:36:11,Pending,275.00
7872,33,10,Hot Pot Combo,2025-01-04,08:59:34,Pending,690.00
7873,20,19,Paneer Butter Masala,2025-02-14,12:37:33,Completed,315.00
7874,32,13,Avocado Salad,2025-01-20,17:29:59,Completed,289.00
7875,29,8,Donut Box,2025-03-12,09:21:15,Completed,271.00
7876,32,13,Pasta Alfredo,2025-01-06,18:03:58,Cancelled,402.00
7877,7,34,Masala Dosa,2025-03-26,17:58:33,Completed,316.00
7878,34,26,Hakka Noodles,2025-03-11,13:18:20,Completed,270.00
7879,19,41,Pizza Margherita,2025-02-21,20:24:05,Completed,605.00
7880,7,21,Falafel Wrap,2025-03-03,19:19:31,Cancelled,273.00
7881,4,34,Mutton Biryani,2025-01-25,09:19:57,Completed,526.00
7882,12,42,Ramen Bowl,2025-04-05,08:34:01,Completed,517.00
7883,25,13,Veg Chowmein,2025-03-10,08:52:52,Completed,321.00
